002_10.png	452.08	277.34	439.32	279.69	420.70	280.99	375.00	283.33	363.93	283.07	345.05	283.46												
002_11.png	450.91	277.61	436.46	279.30	419.79	280.73	374.22	283.20	360.68	282.81	344.66	283.20												
002_12.png	449.61	277.73	432.81	278.91	418.10	280.86	372.66	283.20	357.16	282.81	343.10	283.33												
003_01.png	487.63	169.92	477.34	167.58	464.32	168.88	431.51	168.36	417.71	165.75	406.64	167.45												
003_02.png	491.54	168.75	482.94	167.45	467.58	168.75	435.16	167.45	423.70	164.58	409.64	166.14												
003_03.png	490.89	169.53	480.73	166.93	467.06	168.36	434.50	167.06	421.22	164.06	409.64	166.14												
003_04.png	490.11	170.18	478.91	167.19	466.67	168.62	435.03	167.19	419.53	164.19	409.38	166.41												
003_05.png	488.54	170.70	475.52	167.45	464.84	168.62	433.33	167.45	416.41	164.71	407.81	165.75												
003_06.png	487.89	171.75	474.61	169.01	464.32	168.88	432.16	167.84	415.63	166.28	407.03	167.71												
003_07.png	487.11	171.48	476.04	169.27	463.93	169.66	431.51	168.10	416.93	166.80	407.16	167.58												
003_08.png	486.98	171.61	476.82	169.53	462.89	169.92	430.34	168.62	417.32	166.80	405.99	168.49												
003_09.png	487.37	172.14	478.91	170.70	463.28	170.57	430.60	169.40	419.66	167.71	406.12	169.66												
003_10.png	487.11	174.48	478.00	173.05	463.02	171.75	430.60	170.70	418.88	170.31	406.38	171.48												
003_11.png	487.24	174.48	476.30	172.53	463.15	171.48	430.60	170.44	417.19	170.18	406.25	171.22												
003_12.png	485.29	174.09	473.83	172.14	462.50	171.09	429.17	170.31	414.84	170.18	405.34	170.96												
004_01.png	558.59	159.89	546.48	155.60	531.25	158.33	494.01	158.98	481.51	156.12	466.80	158.98												
004_02.png	548.57	186.98	536.20	182.94	517.45	186.46	476.04	188.93	463.93	185.81	445.18	188.80												
004_03.png	557.03	186.72	542.45	182.94	525.26	186.72	483.46	190.23	468.36	187.63	451.95	191.41												
004_04.png	564.58	186.33	547.53	183.33	532.81	186.85	491.14	189.71	473.57	186.72	459.64	189.97												
004_05.png	565.89	187.89	546.09	184.77	533.07	187.50	491.41	190.89	472.00	188.02	459.77	191.02												
004_06.png	564.06	188.54	545.44	185.81	531.90	188.02	490.36	191.54	471.22	189.84	459.38	192.58												
004_07.png	564.06	191.54	547.92	187.11	532.68	189.71	491.02	192.97	473.96	190.75	461.07	194.66												
004_08.png	564.32	189.45	550.13	186.98	533.20	189.71	491.41	192.97	476.04	191.28	460.03	193.88												
004_09.png	562.89	189.97	551.43	187.76	532.29	189.97	490.23	193.10	476.95	191.93	458.86	195.05												
004_10.png	564.97	192.71	552.47	191.02	534.64	192.19	492.58	194.92	478.25	194.27	461.72	196.75												
004_11.png	564.97	193.75	550.78	192.06	534.11	193.10	492.32	195.83	476.82	195.31	461.59	197.79												
004_12.png	566.02	194.01	550.13	191.54	535.03	192.71	493.10	195.83	475.78	195.05	462.76	197.14												
005_01.png	521.22	247.27	508.72	247.00	489.71	250.78	452.47	250.39	438.93	247.79	420.96	250.78												
005_02.png	538.15	253.25	524.35	252.21	506.77	256.64	469.14	255.60	454.30	252.47	436.85	254.43												
005_03.png	532.94	256.25	517.06	255.47	501.04	259.64	463.80	258.46	446.36	254.95	430.60	256.64												
005_04.png	524.09	260.16	505.34	257.94	490.36	261.59	453.13	259.77	434.25	255.99	420.05	257.55												
005_05.png	518.10	260.42	497.14	258.07	484.64	261.33	447.00	259.64	425.65	255.08	413.80	256.51												
005_06.png	517.97	262.24	497.92	260.29	484.77	262.63	447.53	260.81	426.30	258.33	414.45	259.11												
005_07.png	519.79	262.50	502.61	261.20	487.24	263.15	449.87	261.07	431.38	258.07	417.71	259.11												
005_08.png	522.00	262.37	507.03	261.59	489.58	264.06	451.95	261.33	435.42	259.11	419.66	260.16												
005_09.png	525.91	261.85	514.06	261.20	493.49	263.41	455.60	260.42	442.58	257.81	423.83	260.03												
005_10.png	528.64	263.80	515.50	264.19	496.88	264.58	458.86	261.85	444.79	261.33	424.87	261.46												
005_11.png	528.91	263.93	513.54	263.80	496.22	264.32	458.46	261.72	442.32	260.81	424.22	261.33												
005_12.png	527.34	264.58	509.50	263.41	494.27	264.71	456.51	262.76	438.67	261.59	422.39	261.07												
006_01.png	471.75	176.04	459.50	174.22	443.75	177.21	408.20	179.69	394.92	178.00	380.08	179.95												
006_02.png	474.48	174.48	463.15	173.05	447.00	175.91	411.98	177.61	398.83	175.52	382.81	177.86												
006_03.png	472.00	174.87	459.77	172.53	444.53	175.26	409.11	176.95	395.18	174.48	381.25	176.69												
006_04.png	471.36	172.66	457.55	170.44	443.75	173.57	408.59	174.35	393.36	172.14	380.86	174.09												
006_05.png	469.27	172.14	453.78	170.18	441.67	172.66	406.64	174.48	389.32	171.88	378.78	173.83												
006_06.png	467.45	172.53	452.86	170.57	440.63	172.27	405.34	173.83	388.41	172.79	378.52	174.09												
006_07.png	466.41	171.75	453.13	170.05	439.45	171.48	404.30	173.83	389.06	172.79	376.82	174.48												
006_08.png	467.45	171.48	455.73	169.79	440.50	171.36	405.99	173.05	391.41	172.27	377.61	173.83												
006_09.png	468.75	170.31	457.55	169.27	441.02	170.96	406.25	172.79	393.75	171.36	377.34	173.31												
006_10.png	469.01	170.96	458.07	170.70	441.80	170.70	407.42	172.39	394.66	172.14	378.39	173.05												
006_11.png	469.14	170.96	456.38	170.31	441.41	170.57	406.77	172.14	392.58	172.53	377.86	173.31												
006_12.png	467.19	171.48	453.52	169.79	439.71	170.57	404.95	172.53	389.97	173.31	376.04	174.09												
007_01.png	488.41	182.03	476.69	180.73	461.85	181.77	427.34	182.94	413.93	182.03	400.39	183.72												
007_02.png	492.19	181.51	481.12	179.17	464.58	182.03	429.82	182.81	418.10	180.47	402.08	182.94												
007_03.png	491.28	181.77	479.17	179.82	464.06	182.29	429.69	183.33	416.02	180.60	401.82	182.94												
007_04.png	492.58	182.55	478.91	180.73	465.36	183.07	431.12	183.72	415.75	181.38	403.00	183.46												
007_05.png	493.49	182.94	476.95	180.99	465.23	183.07	430.99	183.46	414.06	181.12	403.25	182.68												
007_06.png	492.84	184.25	476.95	182.55	464.84	183.86	431.12	184.64	413.93	183.07	403.64	184.50												
007_07.png	493.23	185.03	479.95	183.33	465.89	184.50	431.90	184.89	416.67	183.46	403.91	185.03												
007_08.png	495.31	185.55	483.46	184.25	467.97	185.55	433.72	185.81	419.92	183.86	405.99	185.29												
007_09.png	499.35	186.72	489.06	184.77	472.92	186.20	437.50	186.07	425.91	184.38	409.89	185.94												
007_10.png	499.74	188.15	489.97	186.98	473.70	186.85	439.32	187.11	426.95	185.81	410.94	186.72												
007_11.png	499.74	189.19	487.89	187.76	473.31	188.02	438.54	187.76	424.74	186.72	410.55	187.50												
007_12.png	499.61	189.58	485.29	187.63	472.27	188.15	437.63	187.89	422.14	186.98	409.50	188.02												
008_01.png	528.13	237.76	514.97	238.28	497.39	238.67	452.86	237.63	437.63	237.63	420.57	237.11												
008_02.png	528.39	233.59	515.89	232.68	496.61	236.72	452.08	236.33	438.41	233.07	418.75	235.16												
008_03.png	527.61	234.77	512.24	233.46	495.83	237.50	451.04	237.11	434.77	233.86	418.10	235.29												
008_04.png	528.25	234.89	509.64	233.98	496.09	237.37	451.17	237.76	432.55	234.25	418.49	235.68												
008_05.png	527.61	235.55	506.25	234.64	494.92	238.02	450.13	238.67	428.91	234.77	417.58	235.81												
008_06.png	526.69	236.98	506.12	236.85	494.92	238.67	450.52	239.19	428.64	236.98	417.71	237.37												
008_07.png	527.08	238.02	509.64	237.63	494.92	239.84	450.78	240.36	431.77	238.15	418.10	238.93												
008_08.png	526.69	238.41	511.98	238.02	495.18	239.97	450.39	240.11	434.38	238.41	418.10	239.19												
008_09.png	526.69	238.28	515.11	238.67	495.44	241.02	451.04	241.28	437.24	239.32	418.10	240.36												
008_10.png	525.52	239.58	513.15	240.50	494.66	241.28	450.26	241.41	436.33	241.54	417.32	241.41												
008_11.png	525.65	240.11	510.94	240.75	494.40	241.41	449.87	241.80	433.20	241.28	417.71	241.02												
008_12.png	524.09	241.41	507.03	241.28	492.84	242.19	448.18	242.71	429.43	242.19	416.02	242.06												
009_01.png	531.12	194.66	520.83	192.97	506.25	195.83	472.39	198.70	460.94	196.22	449.35	198.57												
009_02.png	531.51	193.49	522.14	191.93	508.59	194.66	473.57	197.53	462.24	195.44	450.52	197.66												
009_03.png	529.95	195.57	520.05	193.23	507.68	195.83	471.22	195.70	459.89	192.97	449.35	194.79												
009_04.png	525.13	191.93	514.45	189.32	502.61	191.41	466.67	191.02	454.17	188.28	444.01	190.23												
009_05.png	523.44	193.10	511.46	190.89	500.39	193.10	464.84	193.10	451.04	189.97	442.58	191.41												
009_06.png	523.83	194.66	510.94	192.45	500.39	193.62	464.06	193.49	450.65	191.80	441.02	193.62												
009_07.png	527.21	198.05	515.36	195.96	504.56	197.79	467.32	197.79	454.82	195.57	444.92	197.27												
009_08.png	530.47	199.09	520.31	197.39	507.81	198.83	471.48	198.70	459.89	196.61	449.35	198.18												
009_09.png	532.55	199.74	523.57	197.92	510.55	199.48	473.96	199.74	463.28	197.53	451.56	198.83												
009_10.png	533.59	202.34	524.61	201.30	512.63	201.82	475.26	202.08	464.71	200.65	451.69	201.69												
009_11.png	533.20	206.77	522.79	204.43	512.24	206.12	473.70	205.86	462.24	204.56	450.65	205.86												
009_12.png	531.51	206.25	520.57	204.69	508.59	205.73	472.39	205.47	459.50	203.78	448.83	204.82												
010_01.png	495.44	241.14	481.25	241.02	468.62	244.92	430.73	245.96	419.40	243.10	405.60	242.97												
010_02.png	497.39	238.93	485.16	239.32	470.05	243.36	432.55	244.79	423.18	241.93	406.25	241.80												
010_03.png	494.53	237.89	480.73	238.15	467.71	242.06	430.08	243.62	418.75	240.89	404.69	240.89												
010_04.png	489.32	237.24	473.70	237.50	461.98	241.14	424.87	242.45	412.37	239.58	399.48	239.32												
010_05.png	489.71	235.94	472.14	236.20	462.24	239.97	424.87	241.28	410.55	238.28	399.48	238.41												
010_06.png	491.02	237.37	473.57	238.02	463.80	240.11	426.82	241.14	411.98	239.58	401.43	239.19												
010_07.png	492.45	237.24	477.47	237.89	465.89	240.11	428.25	241.02	416.02	239.32	403.91	239.19												
010_08.png	492.84	237.24	479.82	238.02	466.14	240.75	428.64	241.41	417.71	239.58	404.04	239.84												
010_09.png	493.75	236.72	482.55	237.63	467.06	240.36	429.82	241.14	420.83	239.32	404.17	239.84												
010_10.png	493.23	237.76	481.77	239.06	467.19	240.23	429.69	240.75	420.70	239.84	403.13	240.11												
010_11.png	495.18	237.50	480.08	238.15	467.97	240.50	430.73	241.41	418.36	239.71	404.69	240.11												
010_12.png	493.88	238.15	478.39	238.54	466.41	240.63	429.30	241.54	416.80	240.36	403.52	240.50												
011_01.png	468.36	291.14	455.34	288.67	440.11	291.14	404.82	291.14	389.45	289.45	375.52	292.06												
011_02.png	469.40	290.89	458.86	288.41	441.93	291.41	405.99	291.41	392.71	289.32	376.04	292.84												
011_03.png	465.50	291.14	453.25	288.93	437.89	291.80	401.43	291.67	386.98	289.58	372.27	292.84												
011_04.png	460.55	291.28	446.75	288.67	431.77	291.54	395.70	291.67	380.08	289.19	367.32	292.19												
011_05.png	460.29	290.63	444.40	288.80	431.64	291.41	395.31	291.54	377.86	289.32	367.19	291.67												
011_06.png	460.42	291.41	444.66	290.36	431.64	291.54	396.09	291.93	378.39	291.02	367.97	292.58												
011_07.png	459.77	291.02	445.96	290.11	431.51	291.80	395.83	292.06	379.95	291.28	367.32	292.97												
011_08.png	459.89	292.32	448.18	290.75	432.03	292.71	396.09	292.45	381.77	291.67	368.10	294.40												
011_09.png	460.03	292.58	449.74	291.67	432.68	293.75	395.83	293.62	383.33	292.45	367.32	294.92												
011_10.png	460.29	293.49	449.35	293.62	431.77	294.66	395.57	294.14	383.46	294.40	367.45	296.36												
011_11.png	461.07	295.05	447.66	294.14	432.29	294.92	396.09	295.05	381.64	295.18	367.97	296.88												
011_12.png	460.03	294.40	446.09	293.49	431.64	294.53	395.44	295.31	379.95	295.05	366.54	296.61												
012_01.png	521.61	263.15	507.42	263.93	488.15	269.53	447.66	273.31	432.68	271.48	413.41	274.61												
012_02.png	525.13	267.32	511.46	268.10	491.41	273.57	451.04	277.34	436.46	275.91	416.14	278.25												
012_03.png	521.09	269.01	504.82	270.31	487.24	275.65	446.22	279.04	429.30	277.61	411.59	279.30												
012_04.png	517.97	270.05	498.96	271.09	483.20	276.17	442.32	279.69	422.92	278.13	407.42	279.17												
012_05.png	516.80	271.75	495.05	272.14	481.77	277.08	440.63	280.21	418.49	278.64	405.47	279.30												
012_06.png	514.84	272.27	493.49	274.35	479.95	277.73	438.15	281.25	417.06	281.25	404.17	280.99												
012_07.png	514.84	273.05	496.88	275.13	480.99	278.64	439.45	281.77	420.83	281.77	405.60	282.55												
012_08.png	517.58	273.83	501.04	275.78	482.68	279.04	441.41	282.55	424.74	282.68	407.42	283.72												
012_09.png	519.40	273.70	506.25	275.65	485.42	279.30	443.88	282.42	429.82	282.68	409.25	283.98												
012_10.png	521.48	275.91	505.47	278.78	485.94	280.99	444.92	284.77	429.82	285.42	410.42	285.81												
012_11.png	519.79	277.21	502.34	279.04	484.38	281.25	443.62	285.03	426.17	286.20	408.33	286.59												
012_12.png	519.40	277.73	498.96	279.95	483.72	282.03	442.71	285.68	422.53	286.98	407.81	286.85												
013_01.png	439.71	248.18	423.44	248.05	410.16	252.47	370.05	257.16	355.86	255.34	340.63	257.29												
013_02.png	441.28	247.79	428.64	247.00	412.37	251.82	372.27	256.38	360.81	254.30	342.45	256.38												
013_03.png	441.02	248.18	426.17	247.66	411.72	252.47	371.61	256.77	358.33	254.30	341.54	256.38												
013_04.png	440.23	248.57	423.31	247.66	410.81	252.47	370.57	256.64	355.73	254.04	341.14	255.86												
013_05.png	439.45	248.70	420.57	248.05	409.89	252.47	369.79	256.90	352.61	254.43	340.75	255.99												
013_06.png	438.67	249.48	419.92	250.00	409.11	253.52	369.40	257.81	352.34	256.51	340.23	257.29												
013_07.png	439.19	249.74	422.27	250.00	409.77	253.64	369.66	257.81	354.95	256.38	340.36	257.68												
013_08.png	439.19	249.74	424.48	250.13	410.29	253.78	370.44	258.20	356.77	256.51	341.14	257.94												
013_09.png	440.11	250.26	427.73	250.52	411.33	254.43	371.22	258.07	359.89	257.03	341.93	258.59												
013_10.png	439.19	251.56	427.21	252.34	410.81	255.21	371.36	258.98	359.64	258.59	342.06	259.89												
013_11.png	438.67	252.08	424.61	253.00	410.03	255.47	370.44	259.64	356.77	259.11	341.67	260.29												
013_12.png	438.80	252.47	422.66	253.13	409.77	255.86	370.05	259.77	354.95	259.64	341.67	260.16												
014_01.png	486.72	233.98	472.27	235.55	455.08	239.71	415.36	241.80	399.22	240.23	383.07	241.54												
014_02.png	507.29	224.35	493.88	224.74	473.57	229.69	432.81	231.90	417.45	228.78	397.79	229.82												
014_03.png	502.73	224.35	487.24	225.26	468.49	228.78	427.34	229.82	410.42	226.82	393.10	226.95												
014_04.png	498.57	225.26	480.34	225.91	463.93	229.30	422.66	230.47	404.04	227.21	388.93	227.21												
014_05.png	495.96	227.61	475.39	228.39	461.07	231.64	419.92	232.81	398.44	229.17	386.72	229.17												
014_06.png	494.79	229.56	473.96	231.25	459.50	233.33	418.36	234.64	396.75	232.42	385.16	231.51												
014_07.png	494.92	231.12	477.21	233.07	460.03	235.42	418.88	236.33	400.13	234.25	385.55	233.46												
014_08.png	498.05	232.94	482.94	234.64	463.54	237.37	422.14	238.02	405.34	235.55	388.54	234.64												
014_09.png	500.13	234.64	487.63	236.59	465.89	239.32	424.48	239.84	410.16	237.76	390.36	236.59												
014_10.png	502.61	238.41	489.45	240.50	468.10	242.19	426.69	242.45	411.85	241.67	392.45	240.11												
014_11.png	500.65	237.76	485.03	239.58	465.50	240.63	424.22	241.02	407.55	240.36	390.89	238.67												
014_12.png	500.00	239.19	482.68	241.41	464.84	242.19	423.31	242.58	404.82	241.80	389.45	239.71												
015_01.png	514.06	191.93	496.48	191.80	476.56	197.00	428.39	197.14	410.29	194.01	388.80	195.31												
015_02.png	516.14	191.41	500.39	191.14	478.78	196.22	431.38	196.48	414.58	193.62	392.06	195.18												
015_03.png	515.89	190.11	497.92	190.63	478.25	195.70	430.99	196.09	412.50	193.23	392.06	194.40												
015_04.png	515.23	190.23	494.01	190.63	476.69	195.83	429.95	196.36	408.46	193.62	391.02	194.53												
015_05.png	514.19	189.06	490.36	189.45	475.52	194.53	428.52	194.92	404.17	192.58	390.75	192.45												
015_06.png	513.28	191.54	489.71	191.80	475.00	195.31	428.39	196.36	404.17	195.05	390.50	194.40												
015_07.png	512.24	192.06	491.80	193.10	474.09	196.88	427.86	197.14	406.90	195.96	389.97	196.48												
015_08.png	513.41	193.88	495.96	194.27	476.04	198.18	429.04	198.57	410.29	197.14	389.97	198.18												
015_09.png	513.67	192.84	499.61	193.49	476.95	197.53	429.56	197.92	413.93	197.00	390.11	197.66												
015_10.png	511.98	194.66	498.83	196.09	476.17	198.05	429.17	198.57	413.15	198.57	390.50	199.48												
015_11.png	512.76	197.00	495.83	198.18	476.04	200.13	428.91	200.39	410.68	200.78	390.75	201.17												
015_12.png	512.24	196.36	492.06	198.18	474.87	200.26	427.86	200.91	406.90	201.69	389.32	201.30												
016_01.png	453.64	225.78	440.89	225.26	426.82	228.64	393.62	228.00	379.04	225.78	365.63	226.95												
016_02.png	458.07	228.39	446.75	228.00	430.60	232.16	397.66	231.25	384.50	228.13	368.49	229.56												
016_03.png	458.59	231.12	445.70	230.47	431.38	234.50	398.18	233.59	383.33	230.34	369.40	231.77												
016_04.png	460.29	233.46	445.31	232.29	432.29	236.59	398.96	235.03	382.68	231.90	370.44	232.68												
016_05.png	459.89	231.90	442.71	231.38	431.64	235.03	398.57	233.98	379.95	230.73	369.53	230.73												
016_06.png	459.11	233.33	442.71	233.07	431.12	235.81	398.31	234.64	379.56	232.68	369.79	232.94												
016_07.png	458.98	233.33	445.18	232.68	431.90	235.81	399.09	234.25	382.55	232.03	370.44	233.07												
016_08.png	459.89	233.20	447.27	232.94	432.55	235.42	399.35	234.11	385.03	232.29	370.83	233.07												
016_09.png	460.55	234.25	450.00	233.72	433.07	236.33	399.87	234.77	386.98	232.42	371.22	233.20												
016_10.png	461.98	235.81	450.91	236.33	434.64	237.11	401.82	235.03	388.41	234.11	372.14	234.38												
016_11.png	461.46	237.11	447.66	236.20	434.25	237.76	401.69	235.81	385.29	234.77	372.53	235.29												
016_12.png	463.41	236.72	449.22	235.68	436.20	237.24	403.64	235.42	387.11	233.86	374.35	234.25												
017_01.png	493.75	222.53	479.43	220.31	464.84	224.22	426.82	226.30	413.67	224.48	399.61	225.91												
017_02.png	505.08	221.75	493.75	220.05	476.82	223.18	439.32	224.09	427.86	222.27	411.46	223.70												
017_03.png	503.78	221.88	491.14	219.92	475.91	223.05	438.28	224.35	425.13	222.53	410.68	223.70												
017_04.png	503.13	221.75	488.28	219.92	474.35	222.92	436.98	223.96	422.14	222.39	409.11	223.57												
017_05.png	501.43	222.27	484.77	220.44	472.66	223.57	435.55	225.52	419.01	223.70	407.68	224.87												
017_06.png	501.04	222.79	483.98	221.09	471.88	223.31	434.77	225.26	418.23	224.35	407.55	224.74												
017_07.png	500.39	222.53	485.94	220.83	472.00	222.92	434.25	225.13	419.92	223.83	407.68	224.87												
017_08.png	502.34	222.27	489.45	220.96	474.09	222.92	436.72	224.09	423.70	223.05	409.25	223.96												
017_09.png	502.21	222.27	491.67	221.36	474.87	223.44	437.37	224.61	426.04	223.44	409.25	224.61												
017_10.png	502.61	223.44	489.58	222.53	474.22	223.70	436.72	224.61	424.09	224.22	409.50	225.13												
017_11.png	503.00	223.05	489.32	222.14	474.22	223.44	437.24	224.48	423.83	223.70	408.98	225.00												
017_12.png	502.34	223.05	486.33	222.00	473.05	223.18	436.46	224.22	420.31	224.22	408.07	224.61												
018_01.png	465.75	303.52	452.61	301.30	439.97	304.82	404.56	303.91	392.32	299.48	374.74	300.00												
018_02.png	460.29	303.13	447.66	301.04	433.46	305.08	397.27	304.43	386.98	299.74	367.71	300.65												
018_03.png	454.95	303.52	441.14	302.47	426.69	305.86	391.14	303.00	379.95	297.66	364.06	296.61												
018_04.png	452.86	303.64	438.41	301.17	425.78	304.82	389.71	303.13	377.08	298.05	362.63	297.66												
018_05.png	452.08	301.56	435.55	300.00	424.61	303.39	388.67	301.82	374.09	297.27	361.33	297.00												
018_06.png	451.56	303.00	437.89	301.82	424.48	304.17	388.93	302.86	376.69	298.70	361.98	298.05												
018_07.png	451.95	303.13	437.76	302.61	424.87	304.95	389.45	303.52	376.95	299.22	361.98	298.57												
018_08.png	452.34	302.08	440.11	301.82	425.00	304.69	389.19	303.25	379.04	299.48	361.46	298.44												
018_09.png	453.52	301.17	440.50	301.95	424.61	304.43	388.93	303.39	379.43	299.35	360.94	299.09												
018_10.png	451.43	304.43	439.06	304.95	422.92	306.51	387.50	305.47	378.13	302.73	359.50	301.56												
018_11.png	452.86	305.21	438.67	305.21	423.96	306.77	388.67	306.12	377.61	303.00	361.07	301.82												
018_12.png	450.00	308.59	435.29	308.07	421.61	308.59	386.07	305.34	374.48	301.56	359.38	299.87												
019_01.png	445.57	194.66	432.68	191.14	415.36	192.45	375.78	191.41	358.98	189.84	343.10	193.23												
019_02.png	446.75	193.23	435.42	189.58	416.02	191.41	376.56	190.23	361.46	188.41	344.40	191.80												
019_03.png	445.70	192.97	432.68	189.19	415.11	191.14	375.91	190.23	358.59	188.15	343.36	192.06												
019_04.png	444.79	193.62	429.04	189.19	413.54	191.14	373.83	190.89	355.34	189.19	342.19	192.71												
019_05.png	443.62	193.62	432.55	190.11	412.63	191.80	373.44	191.14	358.20	190.11	341.14	193.36												
019_06.png	442.71	194.01	425.00	191.14	411.59	191.93	372.14	191.93	350.91	191.80	339.84	194.27												
019_07.png	441.54	194.53	426.30	191.80	410.29	192.71	370.83	192.71	352.08	192.45	339.06	195.44												
019_08.png	442.84	195.57	429.56	192.58	411.72	193.36	372.14	193.10	355.21	192.97	340.11	196.09												
019_09.png	444.40	196.75	432.55	193.23	412.37	193.75	372.79	193.49	357.68	193.10	340.63	196.22												
019_10.png	443.88	197.14	431.25	195.31	411.85	194.40	372.39	193.88	357.55	195.44	340.63	197.39												
019_11.png	443.10	197.39	428.91	194.79	411.20	194.53	372.14	194.40	354.82	195.96	339.97	197.79												
019_12.png	442.45	197.92	426.82	195.70	410.94	195.05	371.61	195.05	352.86	196.61	339.45	198.05												
020_01.png	357.16	256.51	342.84	255.21	330.34	256.77	296.61	256.90	283.86	254.17	269.27	254.95												
020_02.png	359.64	253.00	347.39	251.56	333.07	254.17	299.22	254.69	288.15	251.30	270.70	252.08												
020_03.png	356.64	253.78	343.10	252.08	330.08	254.56	295.96	255.34	283.72	252.08	267.97	252.73												
020_04.png	357.68	253.91	342.06	252.21	330.73	254.43	296.61	255.21	282.55	251.95	268.49	252.61												
020_05.png	355.60	253.64	338.15	252.21	328.00	254.69	293.88	255.47	279.04	252.34	266.14	252.86												
020_06.png	355.34	254.56	338.28	253.78	328.00	254.95	293.36	256.12	278.91	253.91	266.80	254.17												
020_07.png	354.43	254.43	339.32	253.78	327.34	255.47	293.10	256.38	279.69	254.04	265.23	254.56												
020_08.png	355.86	254.95	341.93	253.91	328.78	255.73	295.18	256.51	282.29	254.17	266.67	254.95												
020_09.png	356.38	254.95	344.40	254.04	329.69	255.73	295.31	256.12	284.89	254.30	267.32	254.69												
020_10.png	356.90	256.64	344.66	255.99	329.82	256.77	296.09	257.42	285.16	256.12	267.97	255.99												
020_11.png	354.95	256.64	341.54	256.25	328.25	257.03	294.66	257.94	281.77	256.64	266.28	256.25												
020_12.png	355.34	256.90	340.36	256.51	328.52	257.29	294.66	258.46	281.12	257.03	266.14	256.77												
021_01.png	499.22	232.68	486.20	230.60	472.39	233.20	438.28	232.42	422.66	230.47	410.03	232.29												
021_02.png	501.17	230.99	490.50	228.78	474.61	232.03	440.63	231.12	427.21	228.25	412.37	230.60												
021_03.png	500.91	232.16	488.80	230.08	474.61	233.07	440.23	232.42	425.39	229.43	412.11	231.51												
021_04.png	501.43	232.29	486.98	230.08	474.35	233.33	440.36	232.55	423.57	229.56	411.72	231.51												
021_05.png	502.47	231.90	486.20	230.34	475.26	232.94	441.41	232.42	422.39	229.82	412.63	231.12												
021_06.png	501.82	233.33	486.33	231.90	475.13	233.98	441.67	233.20	422.66	231.51	413.28	232.29												
021_07.png	501.17	234.38	488.02	232.55	475.39	234.77	441.14	234.11	424.35	232.16	413.15	233.59												
021_08.png	501.82	234.64	490.23	232.68	475.91	235.03	441.67	234.50	426.82	232.42	413.93	233.98												
021_09.png	502.73	234.77	493.10	233.46	477.08	235.55	442.71	234.77	429.30	233.20	414.58	234.77												
021_10.png	502.61	235.16	492.71	233.86	477.08	235.55	442.84	234.64	429.69	233.98	414.71	234.64												
021_11.png	503.13	235.94	490.23	234.89	476.56	236.07	442.58	235.55	426.95	234.64	415.11	235.16												
021_12.png	502.34	235.94	488.93	234.64	476.30	236.33	442.45	235.68	425.00	235.16	414.58	235.68												
022_01.png	534.77	225.13	519.66	223.57	504.95	223.57	461.85	221.61	447.27	220.70	430.08	221.22												
022_02.png	525.00	221.48	512.11	219.92	493.75	224.09	449.35	225.52	436.20	222.66	415.11	225.39												
